fecha,entidad_id,mora_120d,mora_30d,mora_60d,mora_90d,morosidad_contable
2023-11-30,BBVA,3.743890,5.977317,4.929592,4.157480,4.840000
2023-11-30,BCI,,2.203593,1.875398,,2.200000
2023-11-30,BCP,3.129736,4.711655,4.010305,3.506372,4.380000
2023-11-30,BIF,2.960636,4.258133,3.583298,3.206823,3.570000
2023-11-30,FALABELLA,4.307435,11.298128,8.633382,6.354027,6.920000
2023-11-30,GNB,2.711046,5.091398,3.933301,3.206511,3.240000
2023-11-30,INTERBANK,2.518768,4.879715,3.833055,3.071331,3.570000
2023-11-30,MIBANCO,5.767552,9.224048,7.606299,6.570721,6.400000
2023-11-30,PICHINCHA,5.158216,6.871134,6.477638,5.938735,6.450000
2023-11-30,RIPLEY,2.440552,9.941164,7.081762,4.468999,5.070000
2023-11-30,SANTANDER,1.281699,1.294735,1.281700,1.281699,1.300000
2023-11-30,SCOTIABANK,3.319325,5.125323,4.153594,3.615052,4.350000
2023-12-31,ALFIN,0.775639,10.446305,4.508278,2.723564,3.140000
2023-12-31,BANCOM,3.266639,4.074839,3.859024,3.775127,4.080000
2023-12-31,BBVA,3.521123,5.690485,4.776814,3.999731,4.710000
2023-12-31,BCI,,1.837157,1.597910,1.597910,1.840000
2023-12-31,BCP,3.025928,4.440475,3.902061,3.422881,4.210000
2023-12-31,BIF,2.984988,4.135324,3.562306,3.276637,3.510000
2023-12-31,FALABELLA,4.471163,10.847285,8.598431,6.552906,7.030000
2023-12-31,GNB,2.833019,5.380869,4.153847,3.363563,3.420000
2023-12-31,INTERBANK,2.503690,4.816753,3.772445,3.057798,3.540000
2023-12-31,MIBANCO,5.931719,9.344450,7.759813,6.765151,6.350000
2023-12-31,PICHINCHA,5.354474,6.691376,6.335638,6.120962,6.550000
2023-12-31,RIPLEY,2.805127,9.962176,7.423032,5.262320,5.760000
2023-12-31,SANTANDER,1.258262,1.359036,1.295070,1.258262,1.480000
2023-12-31,SCOTIABANK,3.388673,5.222038,4.224453,3.746352,4.520000
2024-01-31,ALFIN,0.705620,9.774904,4.245968,2.855272,3.320000
2024-01-31,BANCOM,3.659175,4.384173,4.300189,4.110950,4.400000
2024-01-31,BBVA,3.695814,5.787361,5.011666,4.122037,4.890000
2024-01-31,BCI,1.737893,1.933221,1.737893,1.737893,1.930000
2024-01-31,BCP,3.172891,4.707239,4.038109,3.550857,4.340000
2024-01-31,BIF,3.124384,4.322290,3.646643,3.319575,3.670000
2024-01-31,FALABELLA,4.104188,10.247372,8.011524,6.099656,6.540000
2024-01-31,GNB,2.843565,5.464066,4.123738,3.205059,3.310000
2024-01-31,INTERBANK,2.829395,4.986735,3.959949,3.244249,3.710000
2024-01-31,MIBANCO,6.129592,9.357027,7.894866,6.891388,6.310000
2024-01-31,PICHINCHA,5.536727,6.953421,6.304084,6.043210,6.630000
2024-01-31,RIPLEY,3.210299,9.958619,7.699529,5.556787,6.030000
2024-01-31,SANTANDER,1.241146,1.352988,1.268135,1.253090,1.390000
2024-01-31,SCOTIABANK,3.502993,5.260858,4.326125,3.800878,4.540000
2024-02-29,ALFIN,1.135792,10.666042,4.757045,3.621904,4.160000
2024-02-29,BANCOM,3.901019,4.627301,4.560813,4.501718,4.640000
2024-02-29,BBVA,3.751222,5.931016,4.944432,4.192655,4.930000
2024-02-29,BCI,1.920513,1.963319,1.963319,1.920513,1.960000
2024-02-29,BCP,3.125445,4.661542,3.981086,3.520999,4.230000
2024-02-29,BIF,3.124718,4.690693,3.711172,3.367272,3.960000
2024-02-29,FALABELLA,4.050447,9.967551,7.680625,5.850633,6.260000
2024-02-29,GNB,2.869590,5.644375,4.221995,3.279434,3.410000
2024-02-29,ICBC,,,,,0.230000
2024-02-29,INTERBANK,2.672192,5.018642,4.053976,3.326168,3.680000
2024-02-29,MIBANCO,6.270141,9.501712,8.021662,7.066900,6.430000
2024-02-29,PICHINCHA,5.540208,7.252599,6.580142,6.155994,6.750000
2024-02-29,RIPLEY,3.024686,10.044155,7.288986,5.099117,5.640000
2024-02-29,SANTANDER,1.309408,1.548225,1.347918,1.325019,1.420000
2024-02-29,SCOTIABANK,3.527652,5.422279,4.411698,3.878188,4.640000
2024-03-31,ALFIN,1.111882,10.903076,5.667999,3.792429,4.660000
2024-03-31,BANCOM,3.513140,4.107117,4.014977,3.951338,4.170000
2024-03-31,BBVA,3.510287,5.623049,4.754071,3.957126,4.650000
2024-03-31,BCI,1.708543,1.746624,1.746624,1.746624,1.750000
2024-03-31,BCP,3.106320,4.638141,3.917072,3.478623,4.370000
2024-03-31,BIF,3.164503,4.778674,4.088821,3.417824,4.020000
2024-03-31,FALABELLA,3.745778,10.209938,7.516628,5.433590,5.980000
2024-03-31,GNB,2.745538,5.618711,4.140672,3.228750,3.340000
2024-03-31,ICBC,,,,,1.900000
2024-03-31,INTERBANK,2.706064,5.045767,3.966137,3.233029,3.690000
2024-03-31,MIBANCO,6.507464,9.826700,8.242765,7.266080,6.730000
2024-03-31,PICHINCHA,5.683232,7.595811,6.936714,6.492899,7.150000
2024-03-31,RIPLEY,3.096406,10.074242,7.365192,4.964611,5.540000
2024-03-31,SANTANDER,1.246973,1.711398,1.456120,1.276919,1.540000
2024-03-31,SCOTIABANK,3.555662,5.612068,4.448452,3.868149,4.820000
2024-04-30,ALFIN,1.141497,13.151329,7.424217,4.710701,5.290000
2024-04-30,BANCOM,3.444907,4.081594,3.924570,3.823299,4.040000
2024-04-30,BBVA,3.512474,5.569154,4.905362,4.056534,4.730000
2024-04-30,BCI,1.855903,2.309763,1.855903,1.855903,2.310000
2024-04-30,BCP,2.972905,4.552127,3.843704,3.326147,4.150000
2024-04-30,BIF,3.267618,4.910586,4.232638,3.823611,4.230000
2024-04-30,FALABELLA,3.739740,10.279838,7.718789,5.630424,6.180000
2024-04-30,GNB,2.767504,5.426028,4.197030,3.224049,3.290000
2024-04-30,ICBC,,1.722939,1.722939,,1.720000
2024-04-30,INTERBANK,2.715384,5.024435,4.103237,3.384284,3.680000
2024-04-30,MIBANCO,6.320553,9.836937,8.162082,7.155619,6.700000
2024-04-30,PICHINCHA,5.763457,8.155291,7.243771,6.622773,7.390000
2024-04-30,RIPLEY,2.902559,10.118641,7.529344,5.183838,5.740000
2024-04-30,SANTANDER,1.318065,3.254344,1.763293,1.503508,3.940000
2024-04-30,SCOTIABANK,3.538120,5.601613,4.498187,3.885971,4.760000
2024-05-31,ALFIN,1.340020,13.754100,8.379937,6.428344,7.060000
2024-05-31,BANCOM,3.711030,4.613289,4.303251,4.160531,4.640000
2024-05-31,BBVA,3.715035,5.801655,4.727503,4.192519,4.830000
2024-05-31,BCI,1.483053,4.260980,1.845733,1.483053,4.260000
2024-05-31,BCP,2.950417,4.587611,3.819743,3.347019,4.140000
2024-05-31,BIF,3.631533,4.928155,4.311826,3.905227,4.260000
2024-05-31,FALABELLA,4.031415,10.238424,7.866485,5.941417,6.440000
2024-05-31,GNB,2.750394,5.437730,4.051235,3.185643,3.330000
2024-05-31,ICBC,,1.780782,1.780782,1.780782,1.780000
2024-05-31,INTERBANK,2.605639,4.792335,3.822760,3.196431,3.540000
2024-05-31,MIBANCO,6.739461,10.438134,8.694865,7.716302,7.300000
2024-05-31,PICHINCHA,5.637829,7.666156,7.042056,6.489995,7.170000
2024-05-31,RIPLEY,3.251925,9.910676,7.558651,5.685038,6.140000
2024-05-31,SANTANDER,1.352663,2.700197,1.836972,1.613709,4.120000
2024-05-31,SCOTIABANK,3.555954,5.525569,4.503423,3.956977,4.770000
2024-06-30,ALFIN,1.369737,10.974237,5.996943,4.203422,4.740000
2024-06-30,BANCOM,3.945835,4.807687,4.685998,4.490576,4.880000
2024-06-30,BBVA,3.568815,5.364912,4.563637,3.965668,4.540000
2024-06-30,BCI,1.343257,3.859331,3.859331,1.671750,3.860000
2024-06-30,BCP,2.970149,4.365913,3.745484,3.336703,4.090000
2024-06-30,BIF,3.606431,4.922258,4.290122,3.910203,4.280000
2024-06-30,FALABELLA,4.183456,9.896639,7.686604,5.943594,6.390000
2024-06-30,GNB,2.703341,5.377245,4.160774,3.222163,3.320000
2024-06-30,ICBC,1.722100,1.722100,1.722100,1.722100,1.720000
2024-06-30,INTERBANK,2.517511,4.524080,3.582802,3.008016,3.370000
2024-06-30,MIBANCO,6.904478,10.639157,8.867915,7.778947,7.430000
2024-06-30,PICHINCHA,6.012200,8.193704,7.487182,6.904351,7.540000
2024-06-30,RIPLEY,3.463897,9.331675,7.179066,5.222002,5.660000
2024-06-30,SANTANDER,1.433735,4.764048,3.748752,2.910938,4.770000
2024-06-30,SCOTIABANK,3.703982,5.655345,4.628866,4.048429,4.880000
2024-07-31,ALFIN,1.622404,11.273301,6.224244,4.694861,5.240000
2024-07-31,BANCOM,4.322100,5.026076,4.865236,4.768603,5.040000
2024-07-31,BBVA,3.606398,5.165196,4.583222,3.994754,4.570000
2024-07-31,BCI,1.477668,3.701638,3.411281,3.411281,4.570000
2024-07-31,BCP,3.003263,4.553890,3.820450,3.403217,4.240000
2024-07-31,BIF,3.671499,4.827039,4.307021,3.930159,4.210000
2024-07-31,CITIBANK,,,,,0.380000
2024-07-31,FALABELLA,4.199686,9.024083,7.231316,5.732069,6.100000
2024-07-31,GNB,2.622727,5.021946,3.885196,3.062941,3.170000
2024-07-31,ICBC,1.457824,1.457824,1.457824,1.457824,1.460000
2024-07-31,INTERBANK,2.565421,4.337151,3.623870,3.065442,3.290000
2024-07-31,MIBANCO,7.139019,10.824052,9.108255,8.056473,7.450000
2024-07-31,PICHINCHA,5.678055,7.643908,7.040667,6.610237,7.180000
2024-07-31,RIPLEY,3.152051,8.222762,6.375595,4.926984,5.260000
2024-07-31,SANTANDER,1.681662,3.554708,3.525052,2.521775,4.830000
2024-07-31,SCOTIABANK,3.697226,5.332890,4.465761,3.996091,4.740000
2024-08-31,ALFIN,2.159447,7.698633,5.310223,3.575096,3.940000
2024-08-31,BANCOM,4.237489,4.865271,4.770543,4.655807,4.860000
2024-08-31,BBVA,3.510782,4.877518,4.233476,3.830931,4.290000
2024-08-31,BCI,2.614693,2.614693,2.614693,2.614693,2.610000
2024-08-31,BCP,3.091292,4.520234,3.840653,3.436420,4.190000
2024-08-31,BIF,3.739309,4.762657,4.292310,3.985114,4.160000
2024-08-31,FALABELLA,3.081531,7.441220,5.773664,4.474157,4.790000
2024-08-31,GNB,2.530220,4.948865,3.769664,2.954603,3.070000
2024-08-31,ICBC,1.348908,1.348908,1.348908,1.348908,1.350000
2024-08-31,INTERBANK,2.473904,4.038174,3.309685,2.852821,3.140000
2024-08-31,MIBANCO,7.419197,10.833170,9.289118,8.240360,7.300000
2024-08-31,PICHINCHA,5.535710,7.121883,6.738604,6.335318,6.800000
2024-08-31,RIPLEY,2.937061,7.437633,5.930286,4.407598,4.710000
2024-08-31,SANTANDER,2.641058,3.957448,3.723236,3.693002,5.120000
2024-08-31,SCOTIABANK,3.284411,4.914362,3.957392,3.532743,4.240000
2024-09-30,ALFIN,2.172308,7.618875,4.993287,3.744483,4.090000
2024-09-30,BANCOM,4.199953,4.672849,4.636593,4.557025,4.670000
2024-09-30,BBVA,3.390097,4.853788,4.279778,3.744300,4.200000
2024-09-30,BCI,2.579136,2.579136,2.579136,2.579136,2.580000
2024-09-30,BCP,3.083426,4.381980,3.868400,3.418865,4.130000
2024-09-30,BIF,3.703374,4.728247,4.209896,3.904430,4.130000
2024-09-30,FALABELLA,2.852369,6.982286,5.254713,4.052754,4.350000
2024-09-30,GNB,2.537956,4.868653,3.740072,2.931527,3.050000
2024-09-30,ICBC,1.431724,1.431724,1.431724,1.431724,1.430000
2024-09-30,INTERBANK,2.450600,3.957574,3.231705,2.797879,3.060000
2024-09-30,MIBANCO,3.944859,7.206860,5.675212,4.850941,7.060000
2024-09-30,PICHINCHA,5.691012,7.561157,6.826732,6.476304,6.960000
2024-09-30,RIPLEY,2.717163,6.942093,5.331263,4.071552,4.360000
2024-09-30,SANTANDER,5.006530,5.270620,5.242853,5.036614,5.120000
2024-09-30,SCOTIABANK,3.265917,4.901616,3.967570,3.523372,4.360000
2024-10-31,ALFIN,2.743248,7.961707,5.582883,3.941899,4.200000
2024-10-31,BANCOM,4.424645,5.001405,4.922366,4.882564,5.000000
2024-10-31,BBVA,3.384365,4.820304,4.063497,3.694677,4.070000
2024-10-31,BCI,2.490926,2.490926,2.490926,2.490926,2.490000
2024-10-31,BCP,3.085504,4.388795,3.809435,3.490260,4.010000
2024-10-31,BIF,3.632240,4.684560,4.068861,3.823236,4.110000
2024-10-31,FALABELLA,2.171779,6.408944,4.515410,3.261748,3.590000
2024-10-31,GNB,2.324023,4.657498,3.543484,2.798605,2.860000
2024-10-31,ICBC,1.465866,1.465866,1.465866,1.465866,1.470000
2024-10-31,INTERBANK,2.554635,3.994198,3.200741,2.793643,2.990000
2024-10-31,MIBANCO,4.146083,7.107407,5.643667,4.852041,6.970000
2024-10-31,PICHINCHA,5.777278,7.344988,6.786354,6.362919,6.940000
2024-10-31,RIPLEY,2.559529,6.795679,5.016666,3.833631,4.130000
2024-10-31,SANTANDER,5.004753,5.305217,5.232645,5.205741,5.210000
2024-10-31,SCOTIABANK,3.298977,5.054306,3.982227,3.569512,4.270000
2024-11-30,ALFIN,2.553389,8.092976,5.620730,3.962156,4.450000
2024-11-30,BANCOM,4.665321,5.156626,5.085681,5.028230,5.160000
2024-11-30,BBVA,3.347922,4.615436,3.980402,3.568908,3.930000
2024-11-30,BCI,2.273355,2.273355,2.273355,2.273355,2.270000
2024-11-30,BCP,3.004535,4.140292,3.621929,3.266572,3.750000
2024-11-30,BIF,3.583971,4.496368,4.001212,3.744356,3.960000
2024-11-30,FALABELLA,1.965042,6.207225,4.364389,3.069141,3.410000
2024-11-30,GNB,2.312824,4.630374,3.448669,2.737306,2.990000
2024-11-30,ICBC,1.234095,1.234095,1.234095,1.234095,1.230000
2024-11-30,INTERBANK,2.284236,3.781165,3.054749,2.597051,2.890000
2024-11-30,MIBANCO,4.028953,6.847488,5.478411,4.694874,6.710000
2024-11-30,PICHINCHA,5.678504,7.351337,6.802411,6.370309,6.810000
2024-11-30,RIPLEY,2.354660,6.687296,4.778897,3.416402,3.750000
2024-11-30,SANTANDER,4.419098,4.461305,4.448668,4.445498,4.780000
2024-11-30,SCOTIABANK,3.333009,5.130692,4.136970,3.578654,4.320000
2024-12-31,ALFIN,2.364643,7.523014,5.397381,3.809682,4.370000
2024-12-31,BANCOM,3.461370,3.936915,3.820474,3.784736,3.930000
2024-12-31,BBVA,3.035475,4.364514,3.860738,3.396987,3.720000
2024-12-31,BCI,1.234233,1.234233,1.234233,1.234233,1.230000
2024-12-31,BCP,2.837770,3.916077,3.413875,3.111243,3.560000
2024-12-31,BIF,3.454297,4.413686,3.895969,3.629891,3.840000
2024-12-31,FALABELLA,1.811602,5.911998,4.230384,2.938331,3.260000
2024-12-31,GNB,2.319031,4.425848,3.285095,2.661944,2.690000
2024-12-31,ICBC,0.224783,0.977184,0.224783,0.224783,0.980000
2024-12-31,INTERBANK,2.128456,3.630548,2.958817,2.471846,2.710000
2024-12-31,MIBANCO,4.002612,6.771899,5.397487,4.705319,6.630000
2024-12-31,PICHINCHA,5.709519,7.084286,6.684321,6.357689,6.750000
2024-12-31,RIPLEY,2.171405,6.346965,4.623964,3.374660,3.670000
2024-12-31,SANTANDER,3.739316,3.754223,3.751848,3.742269,4.890000
2024-12-31,SCOTIABANK,3.279918,5.078425,4.066327,3.661799,4.260000
2025-01-31,ALFIN,2.099079,6.858384,4.844197,3.371421,4.320000
2025-01-31,BANCOM,3.687206,4.213745,4.091121,4.062086,4.210000
2025-01-31,BBVA,3.129784,4.509742,3.800252,3.400114,3.750000
2025-01-31,BCI,1.169370,1.169370,1.169370,1.169370,1.170000
2025-01-31,BCP,2.854139,3.984869,3.444932,3.113181,3.500000
2025-01-31,BIF,3.466280,4.479146,3.974797,3.654548,3.880000
2025-01-31,COMPARTAMOS,2.672906,6.702292,5.022866,3.689247,6.240000
2025-01-31,FALABELLA,1.946054,6.018379,4.380378,3.137691,3.450000
2025-01-31,GNB,2.295567,4.551266,3.265413,2.637471,2.980000
2025-01-31,ICBC,0.244410,1.471557,1.062508,0.244410,1.470000
2025-01-31,INTERBANK,2.314032,3.736298,2.987258,2.530765,2.790000
2025-01-31,MIBANCO,3.692072,6.290001,4.943925,4.229021,6.130000
2025-01-31,PICHINCHA,5.732063,7.270341,6.599824,6.330306,6.940000
2025-01-31,RIPLEY,2.170161,6.431197,4.882944,3.484663,3.760000
2025-01-31,SANTANDER,3.849082,3.917912,3.857350,3.856944,5.030000
2025-01-31,SCOTIABANK,3.358575,4.953644,4.036395,3.577664,4.130000
2025-02-28,ALFIN,1.917611,6.753187,4.659994,3.174990,3.730000
2025-02-28,BANCOM,3.878416,4.498771,4.382776,4.324246,4.490000
2025-02-28,BBVA,3.101567,4.331153,3.718276,3.350272,3.640000
2025-02-28,BCI,1.104641,1.104641,1.104641,1.104641,1.100000
2025-02-28,BCP,2.776775,3.795218,3.376742,3.039994,3.390000
2025-02-28,BIF,3.468497,4.510372,3.975262,3.721799,3.980000
2025-02-28,COMPARTAMOS,2.433428,6.507573,4.789938,3.589444,6.060000
2025-02-28,FALABELLA,2.139418,6.084720,4.390511,3.201086,3.530000
2025-02-28,GNB,2.208334,4.485812,3.239552,2.557259,2.830000
2025-02-28,ICBC,0.230759,1.389368,1.389368,0.230759,1.390000
2025-02-28,INTERBANK,2.081623,3.609183,2.862753,2.401392,2.680000
2025-02-28,MIBANCO,3.378983,5.957885,4.639378,3.964971,5.800000
2025-02-28,PICHINCHA,5.914490,7.402628,6.792970,6.516728,6.920000
2025-02-28,RIPLEY,1.961590,6.658220,4.612935,3.188249,3.510000
2025-02-28,SANTANDER,3.903524,3.931033,3.906101,3.903935,5.190000
2025-02-28,SCOTIABANK,3.306259,4.955497,3.987981,3.574186,4.130000
2025-03-31,ALFIN,1.818064,6.835040,4.529492,3.132756,3.520000
2025-03-31,BANCOM,3.683270,4.416013,4.190149,4.107492,4.380000
2025-03-31,BBVA,2.949968,4.298966,3.601118,3.226058,3.590000
2025-03-31,BCI,1.104872,1.104872,1.104872,1.104872,1.100000
2025-03-31,BCP,2.862418,4.043638,3.461462,3.136689,3.550000
2025-03-31,BIF,3.478655,4.550328,3.978215,3.666809,3.920000
2025-03-31,COMPARTAMOS,2.365584,6.378203,4.592405,3.367114,5.940000
2025-03-31,FALABELLA,2.031621,6.438160,4.378906,3.103508,3.480000
2025-03-31,GNB,2.118780,4.434814,3.281998,2.493360,2.750000
2025-03-31,ICBC,0.936564,1.297127,1.297127,1.297127,1.300000
2025-03-31,INTERBANK,2.066600,3.738909,2.886064,2.416331,2.730000
2025-03-31,MIBANCO,3.275904,5.794412,4.544463,3.873026,5.650000
2025-03-31,PICHINCHA,6.133279,7.726984,7.089266,6.748104,7.190000
2025-03-31,RIPLEY,1.889110,6.811261,4.659365,3.122999,3.470000
2025-03-31,SANTANDER,3.813228,3.855493,3.816606,3.814687,5.160000
2025-03-31,SCOTIABANK,3.314604,5.027575,3.986623,3.566965,4.170000
2025-04-30,ALFIN,1.843343,6.450767,4.605404,3.032587,3.480000
2025-04-30,BANCOM,3.892214,4.627775,4.587744,4.358663,4.620000
2025-04-30,BBVA,2.922559,4.138275,3.653008,3.135203,3.510000
2025-04-30,BCI,1.038238,1.038238,1.038238,1.038238,1.040000
2025-04-30,BCP,2.822937,3.944402,3.428212,3.073595,3.470000
2025-04-30,BIF,3.486773,4.446972,4.014178,3.690322,3.850000
2025-04-30,COMPARTAMOS,2.300220,6.440222,4.652629,3.378452,6.010000
2025-04-30,FALABELLA,1.902803,6.298409,4.498119,3.054293,3.490000
2025-04-30,GNB,2.000685,3.996866,3.149114,2.543243,2.610000
2025-04-30,ICBC,1.309622,1.309622,1.309622,1.309622,1.310000
2025-04-30,INTERBANK,2.049562,3.722826,2.978668,2.425554,2.680000
2025-04-30,MIBANCO,3.210254,5.580763,4.433886,3.780115,5.450000
2025-04-30,PICHINCHA,5.851315,7.661550,7.096550,6.578566,6.940000
2025-04-30,RIPLEY,1.773524,6.764584,4.660586,3.103730,3.470000
2025-04-30,SANTANDER,3.875802,3.966137,3.880836,3.877129,5.160000
2025-04-30,SCOTIABANK,3.330658,4.977512,4.091975,3.583753,4.150000
2025-05-31,ALFIN,1.748260,6.328653,4.409219,3.213153,3.590000
2025-05-31,BANCOM,4.155419,4.738783,4.676070,4.631248,4.730000
2025-05-31,BBVA,2.834295,4.059913,3.522414,3.128769,3.480000
2025-05-31,BCI,0.942622,0.942622,0.942622,0.942622,0.940000
2025-05-31,BCP,2.786603,3.934347,3.423332,3.074854,3.470000
2025-05-31,BIF,3.402169,4.319618,3.840774,3.608798,3.780000
2025-05-31,COMPARTAMOS,2.291576,6.460085,4.744215,3.426133,6.020000
2025-05-31,FALABELLA,2.121252,6.224758,4.540599,3.297307,3.630000
2025-05-31,GNB,2.127215,3.826895,2.994058,2.453524,2.550000
2025-05-31,ICBC,1.200011,1.200011,1.200011,1.200011,1.200000
2025-05-31,INTERBANK,2.100788,3.612563,3.010198,2.564374,2.740000
2025-05-31,MIBANCO,3.083415,5.431569,4.261368,3.635259,5.300000
2025-05-31,PICHINCHA,5.914234,7.472256,6.980835,6.598731,6.890000
2025-05-31,RIPLEY,1.902759,6.711846,4.820279,3.487569,3.800000
2025-05-31,SANTANDER,2.842234,3.319507,2.965201,2.865443,4.040000
2025-05-31,SCOTIABANK,3.277422,4.864441,3.943990,3.533542,4.050000
2025-06-30,ALFIN,2.195381,6.593622,4.664666,3.244539,3.850000
2025-06-30,BANCOM,3.516978,4.042617,4.019163,4.007428,4.120000
2025-06-30,BBVA,2.773349,4.011915,3.477878,3.059059,3.380000
2025-06-30,BCI,0.840029,0.840029,0.840029,0.840029,0.840000
2025-06-30,BCP,2.807231,3.887825,3.394507,3.042193,3.440000
2025-06-30,BIF,3.179906,4.116118,3.599556,3.337458,3.520000
2025-06-30,COMPARTAMOS,2.154471,6.252801,4.586430,3.354816,5.820000
2025-06-30,FALABELLA,1.953220,5.894475,4.270560,3.056117,3.390000
2025-06-30,GNB,2.129071,3.837325,2.970756,2.422296,2.540000
2025-06-30,ICBC,1.133360,1.133360,1.133360,1.133360,1.130000
2025-06-30,INTERBANK,2.045583,3.505585,2.872090,2.440115,2.610000
2025-06-30,MIBANCO,3.047352,5.356032,4.215144,3.583067,5.230000
2025-06-30,PICHINCHA,5.694281,7.238434,6.707701,6.323964,6.580000
2025-06-30,RIPLEY,2.134743,6.693807,4.701995,3.282593,3.620000
2025-06-30,SANTANDER,2.038037,2.806167,2.452720,2.134171,2.760000
2025-06-30,SANTANDER_CONSUMER,2.839676,7.659949,5.637625,4.060910,4.400000
2025-06-30,SCOTIABANK,3.242193,4.840176,3.897759,3.485317,3.990000
2025-07-31,ALFIN,2.107331,6.352989,4.593732,3.357422,3.800000
2025-07-31,BANCOM,3.753654,4.634572,4.358852,4.340299,4.710000
2025-07-31,BBVA,2.889680,4.065508,3.506012,3.121421,3.450000
2025-07-31,BCI,0.834754,0.834754,0.834754,0.834754,0.830000
2025-07-31,BCP,2.755014,3.813897,3.331730,3.027566,3.450000
2025-07-31,BIF,3.167036,4.122337,3.629507,3.331811,3.540000
2025-07-31,COMPARTAMOS,2.284835,6.182652,4.579059,3.368201,5.760000
2025-07-31,FALABELLA,1.887366,5.641295,4.107023,2.968029,3.270000
2025-07-31,GNB,2.089176,3.638810,2.861576,2.362517,2.480000
2025-07-31,ICBC,1.124437,1.124437,1.124437,1.124437,1.120000
2025-07-31,INTERBANK,2.033761,3.427678,2.801238,2.395747,2.640000
2025-07-31,MIBANCO,2.991183,5.243972,4.111766,3.502164,5.110000
2025-07-31,PICHINCHA,5.608572,6.736610,6.365212,6.171338,6.380000
2025-07-31,RIPLEY,2.014496,6.324067,4.529579,3.311051,3.610000
2025-07-31,SANTANDER,2.044571,2.224641,2.153941,2.044571,2.720000
2025-07-31,SANTANDER_CONSUMER,2.822344,7.505627,5.506694,4.098633,4.560000
2025-07-31,SCOTIABANK,3.272636,4.838763,3.903358,3.498727,4.050000
2025-08-31,ALFIN,2.355579,6.086194,4.736690,3.302866,3.780000
2025-08-31,BANCOM,4.123591,4.919547,4.777495,4.544393,4.910000
2025-08-31,BBVA,2.820395,3.798175,3.316322,3.048840,3.350000
2025-08-31,BCI,0.818458,0.818458,0.818458,0.818458,0.820000
2025-08-31,BCP,2.712563,3.813905,3.269657,2.972037,3.380000
2025-08-31,BIF,3.130368,4.082510,3.610071,3.322281,3.500000
2025-08-31,COMPARTAMOS,2.449755,5.943761,4.436614,3.285998,5.540000
2025-08-31,FALABELLA,1.898272,5.542918,4.078259,2.946855,3.230000
2025-08-31,GNB,2.063918,3.713337,2.834165,2.356718,2.440000
2025-08-31,ICBC,1.101651,1.101651,1.101651,1.101651,1.100000
2025-08-31,INTERBANK,2.008948,3.409729,2.777014,2.379983,2.570000
2025-08-31,MIBANCO,2.923149,5.075947,4.028681,3.368422,4.950000
2025-08-31,PICHINCHA,5.629113,6.705660,6.373194,6.159284,6.350000
2025-08-31,RIPLEY,1.923476,6.104396,4.560293,3.181974,3.470000
2025-08-31,SANTANDER,1.991664,2.055896,2.049528,2.044345,2.650000
2025-08-31,SANTANDER_CONSUMER,2.912741,7.312434,5.458223,3.930458,4.440000
2025-08-31,SCOTIABANK,3.254239,4.967886,3.925549,3.521679,4.110000
2025-09-30,ALFIN,1.714256,5.448623,3.935775,2.976091,3.330000
2025-09-30,BANCOM,3.491695,4.303278,4.222853,4.096791,4.360000
2025-09-30,BBVA,2.759385,3.826913,3.331444,2.987571,3.300000
2025-09-30,BCI,0.821108,0.821108,0.821108,0.821108,0.820000
2025-09-30,BCP,2.715518,3.764820,3.288338,2.966732,3.330000
2025-09-30,BIF,3.109704,4.181991,3.558969,3.319108,3.520000
2025-09-30,COMPARTAMOS,2.051009,5.497992,4.103665,3.061650,5.120000
2025-09-30,FALABELLA,1.736579,5.335015,3.891167,2.782971,3.060000
2025-09-30,GNB,1.942309,3.595798,2.746056,2.210880,2.300000
2025-09-30,ICBC,1.091040,1.091040,1.091040,1.091040,1.090000
2025-09-30,INTERBANK,1.963066,3.443526,2.817989,2.373768,2.550000
2025-09-30,MIBANCO,2.741318,4.877131,3.812432,3.274768,4.760000
2025-09-30,PICHINCHA,5.712291,7.302346,6.604612,6.285905,6.540000
2025-09-30,RIPLEY,1.874986,6.012022,4.233558,3.082160,3.370000
2025-09-30,SANTANDER,2.109378,2.341251,2.113398,2.112473,2.990000
2025-09-30,SANTANDER_CONSUMER,2.565088,7.054436,5.159865,3.839718,4.290000
2025-09-30,SCOTIABANK,3.284322,4.792546,3.910744,3.514566,4.000000
2025-10-31,ALFIN,2.015871,5.386160,3.992275,2.916363,3.710000
2025-10-31,BANCOM,4.003850,4.666789,4.581652,4.497192,4.650000
2025-10-31,BBVA,2.742452,3.864074,3.280937,2.962503,3.250000
2025-10-31,BCI,0.749750,0.749750,0.749750,0.749750,0.750000
2025-10-31,BCP,2.708293,3.722480,3.259333,2.986086,3.290000
2025-10-31,BIF,3.192700,4.248865,3.772707,3.342791,3.540000
2025-10-31,COMPARTAMOS,2.240028,5.267367,3.910553,2.969444,4.890000
2025-10-31,FALABELLA,1.705732,5.385484,3.848860,2.726906,3.020000
2025-10-31,GNB,1.985571,3.728273,2.833067,2.317359,2.390000
2025-10-31,ICBC,1.109414,1.109414,1.109414,1.109414,1.110000
2025-10-31,INTERBANK,2.122556,3.482824,2.829404,2.417147,2.590000
2025-10-31,MIBANCO,2.688315,4.718725,3.651417,3.141249,4.610000
2025-10-31,PICHINCHA,5.803059,6.967702,6.430879,6.247660,6.680000
